Player,Weekly Wages,Annual_Wages_Y,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,COV_Factor,Tax_Rate,Masa_Salarial_X,Log_Annual_Wages_Y,Annual_Wages_Imputed,PassLive_P90,PassDead_P90,TO_P90,Sh_P90,Fld_P90,Def_P90,SCA_P90,GCA_P90,Attack_Efficiency_Ratio,Foul_Prone_Ratio,Net_Creative_Impact,Wage_Club_Ratio,Viability_Score,Club_Purchasing_Power,Age_Sq,Age_Prime_Flag,Perf_Age_Interaction,Pos_FW,Pos_GK,Pos_MF,Comp_La Liga,Comp_Ligue 1,Comp_Premier League,Comp_Serie A
Mikayil Ngor Faye,45396.01861908456,2360592.7075252132,SEN,DF,Rennes,Ligue 1,20,2004,7.6,4,0.52,3,0,0,1,0,0,1,0.13,1.0842336606134113,0.536627520564367,53280000.0,13.970751258829775,1167939.0512149318,0.39473684210526316,0.0,0.0,0.13157894736842105,0.0,0.0,0.5263157894736842,0.13157894736842105,0.25,0.0,0.13157894736842105,0.02192077798826824,0.42737326488598165,57767969.43748256,400,0,2.631578947368421,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Steve Ngoura,45396.01861908456,2360592.7075252132,FRA,FW,Le Havre,Ligue 1,19,2005,3.2,6,1.87,1,0,2,2,1,0,0,0.0,1.0842336606134113,0.536627520564367,17870000.0,13.790052554133771,974863.3186312461,0.3125,0.0,0.625,0.625,0.3125,0.0,1.875,0.0,0.0,0.3125,-0.625,0.054553067634652834,0.42737326488598165,19375255.51516166,361,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Bernard Nguene,45396.01861908456,2360592.7075252132,CMR,FW,Nice,Ligue 1,17,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,59500000.0,12.869674981019287,388354.93486140354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006526973695149639,0.42737326488598165,64511902.806497976,289,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Moussa Niakhate,104808.0,5450000.0,SEN,DF,Lyon,Ligue 1,28,1996,30.3,21,0.69,20,0,0,1,0,0,2,0.07,1.0842336606134113,0.536627520564367,51730000.0,15.511126166639427,5449999.999999999,0.6600660066006601,0.0,0.0,0.033003300330033,0.0,0.0,0.693069306930693,0.066006600660066,0.09523809523809523,0.0,0.066006600660066,0.10535472646433403,0.42737326488598165,56087407.26353177,784,1,1.848184818481848,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Abdoulaye Niakhate Ndiaye,45396.01861908456,2360592.7075252132,SEN,DF,Brest,Ligue 1,22,2002,19.0,11,0.58,6,1,0,2,2,0,0,0.0,1.0842336606134113,0.536627520564367,27600000.0,13.696642057999426,887924.5551953965,0.3157894736842105,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.0,0.5789473684210527,0.0,0.0,0.10526315789473684,0.0,0.03217117953606509,0.42737326488598165,29924849.03293015,484,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ibrahima Niane,45396.01861908456,2360592.7075252132,SEN,FW,Angers,Ligue 1,25,1999,10.5,21,2.0,11,0,1,4,5,0,4,0.38,1.0842336606134113,0.536627520564367,17980000.0,14.015786300882883,1221739.5977599353,1.0476190476190477,0.0,0.09523809523809523,0.38095238095238093,0.47619047619047616,0.0,2.0,0.38095238095238093,0.19047619047619047,0.47619047619047616,0.2857142857142857,0.06794992201111988,0.42737326488598165,19494521.217829134,625,1,9.523809523809524,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Rasmus Nicolaisen,41923.0,2180000.0,DEN,DF,Toulouse,Ligue 1,27,1997,6.9,9,1.3,8,0,0,1,0,0,1,0.14,1.0842336606134113,0.536627520564367,21600000.0,14.594835434765272,2180000.0000000014,1.1594202898550725,0.0,0.0,0.14492753623188406,0.0,0.0,1.3043478260869565,0.14492753623188406,0.11111111111111112,0.0,0.14492753623188406,0.10092592592592599,0.42737326488598165,23419447.069249686,729,1,3.9130434782608696,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Plamedi Nsingi,45396.01861908456,2360592.7075252132,COD,MF,Nantes,Ligue 1,23,2000,0.2,0,0.0,0,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,29610000.0,13.647713567930698,845525.4673592363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02855540247751558,0.42737326488598165,32104158.69076311,529,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Ernest Nuamah,73462.0,3820000.0,GHA,FW,Lyon,Ligue 1,20,2003,11.7,35,2.99,27,3,0,4,1,0,2,0.17,1.0842336606134113,0.536627520564367,51730000.0,15.155760980582757,3819999.9999999967,2.307692307692308,0.25641025641025644,0.0,0.3418803418803419,0.08547008547008547,0.0,2.9914529914529915,0.17094017094017094,0.05714285714285714,0.08547008547008547,0.17094017094017094,0.07384496423738636,0.42737326488598165,56087407.26353177,400,0,3.418803418803419,1.0,0.0,0.0,0.0,1.0,0.0,0.0
M'Bala Nzola,45396.01861908456,2360592.7075252132,ANG,FW,Lens,Ligue 1,27,1996,16.2,39,2.4,28,0,3,6,1,1,5,0.31,1.0842336606134113,0.536627520564367,38840000.0,14.754721343445755,2557961.8408715394,1.7283950617283952,0.0,0.1851851851851852,0.3703703703703704,0.0617283950617284,0.0617283950617284,2.4074074074074074,0.308641975308642,0.12820512820512822,1.0,0.12345679012345681,0.06585895573819618,0.42737326488598165,42111635.378224894,729,1,8.333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Hamzat Ojediran,6923.0,360000.0,NGA,MF,Lens,Ligue 1,20,2003,4.6,9,1.96,6,0,0,3,0,0,2,0.44,1.0842336606134113,0.536627520564367,38840000.0,12.793859310432293,359999.99999999994,1.3043478260869565,0.0,0.0,0.6521739130434783,0.0,0.0,1.956521739130435,0.4347826086956522,0.2222222222222222,0.0,0.4347826086956522,0.009268795056642635,0.42737326488598165,42111635.378224894,400,0,8.695652173913045,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Kazeem Olaigbe,45396.01861908456,2360592.7075252132,BEL,MF,Rennes,Ligue 1,21,2003,3.3,25,7.53,21,1,2,1,0,0,4,1.2,1.0842336606134113,0.536627520564367,53280000.0,14.803113411382565,2684790.9149945932,6.363636363636364,0.30303030303030304,0.6060606060606061,0.30303030303030304,0.0,0.0,7.575757575757576,1.2121212121212122,0.16,0.0,0.6060606060606061,0.05039021987602465,0.42737326488598165,57767969.43748256,441,0,25.454545454545457,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Warmed Omari,12692.0,660000.0,COM,DF,Lyon,Ligue 1,24,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,51730000.0,13.399995114002609,660000.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012758554030543212,0.42737326488598165,56087407.26353177,576,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Andrew Omobamidele,24423.0,1270000.0,IRL,DF,Strasbourg,Ligue 1,22,2002,6.0,1,0.17,1,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,33170000.0,14.054527458434775,1270000.000000001,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.03828760928549897,0.42737326488598165,35964030.52254685,484,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ado Onaiwu,45396.01861908456,2360592.7075252132,JPN,MF,Auxerre,Ligue 1,28,1995,10.6,28,2.63,23,0,0,2,2,1,1,0.09,1.0842336606134113,0.536627520564367,19420000.0,14.311786067931047,1642592.0459633511,2.169811320754717,0.0,0.0,0.18867924528301888,0.18867924528301888,0.09433962264150944,2.6415094339622645,0.09433962264150944,0.03571428571428571,2.0,0.09433962264150944,0.08458249464280902,0.42737326488598165,21055817.689112447,784,1,2.6415094339622645,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Christopher Operi,45396.01861908456,2360592.7075252132,CIV,DF,Le Havre,Ligue 1,27,1997,13.0,36,2.77,18,13,1,2,2,0,3,0.23,1.0842336606134113,0.536627520564367,17870000.0,14.408162588684695,1808778.997672669,1.3846153846153846,1.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,2.769230769230769,0.23076923076923078,0.08333333333333334,0.15384615384615385,0.15384615384615385,0.10121874637228141,0.42737326488598165,19375255.51516166,729,1,6.230769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fredrik Oppegard,6346.0,330000.0,NOR,DF,Auxerre,Ligue 1,21,2002,3.0,8,2.64,6,0,0,1,0,1,0,0.0,1.0842336606134113,0.536627520564367,19420000.0,12.706847933442663,330000.0000000001,2.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.016992790937178173,0.42737326488598165,21055817.689112447,441,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Victor Orakpo,45396.01861908456,2360592.7075252132,NGA,FW,Nice,Ligue 1,18,2006,0.4,1,2.5,1,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,59500000.0,14.068766566164024,1288213.0277214856,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.021650639121369504,0.42737326488598165,64511902.806497976,324,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Gift Orban,39231.0,2040000.0,NGA,FW,Lyon,Ligue 1,22,2002,2.1,2,0.97,1,1,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,51730000.0,14.528460365820399,2039999.9999999993,0.47619047619047616,0.47619047619047616,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0394355306398608,0.42737326488598165,56087407.26353177,484,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Gabriel Osho,45396.01861908456,2360592.7075252132,NGA,DF,Auxerre,Ligue 1,25,1998,18.4,3,0.16,2,0,0,0,0,1,0,0.0,1.0842336606134113,0.536627520564367,19420000.0,14.036980988949733,1247910.3481959866,0.10869565217391305,0.0,0.0,0.0,0.0,0.05434782608695653,0.16304347826086957,0.0,0.0,0.0,0.0,0.06425902925828973,0.42737326488598165,21055817.689112447,625,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Abdoul Ouattara,6923.0,360000.0,FRA,DF,Strasbourg,Ligue 1,18,2005,5.2,9,1.72,5,1,0,1,0,2,3,0.57,1.0842336606134113,0.536627520564367,33170000.0,12.793859310432293,359999.99999999994,0.9615384615384615,0.1923076923076923,0.0,0.1923076923076923,0.0,0.3846153846153846,1.7307692307692306,0.5769230769230769,0.3333333333333333,0.0,0.5769230769230769,0.01085318058486584,0.42737326488598165,35964030.52254685,324,0,10.384615384615383,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kassoum Ouattara,17692.0,920000.0,FRA,DF,Monaco,Ligue 1,19,2004,4.3,9,2.07,8,0,0,0,1,0,1,0.23,1.0842336606134113,0.536627520564367,62220000.0,13.732128949025222,919999.9999999993,1.8604651162790697,0.0,0.0,0.0,0.23255813953488372,0.0,2.0930232558139537,0.23255813953488372,0.1111111111111111,0.23255813953488372,0.23255813953488372,0.014786242365798768,0.42737326488598165,67461018.36336645,361,0,4.4186046511627906,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Zinédine Ould Khaled,45396.01861908456,2360592.7075252132,FRA,MF,Angers,Ligue 1,24,2000,3.8,1,0.26,1,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,17980000.0,13.983892943213949,1183389.0346536431,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.06581696521989117,0.42737326488598165,19494521.217829134,576,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Elisha Owusu,27885.0,1450000.0,GHA,MF,Auxerre,Ligue 1,26,1997,26.0,33,1.27,31,0,0,0,0,2,5,0.19,1.0842336606134113,0.536627520564367,19420000.0,14.187074114396758,1450000.000000001,1.1923076923076923,0.0,0.0,0.0,0.0,0.07692307692307693,1.2692307692307692,0.19230769230769232,0.15151515151515152,0.0,0.19230769230769232,0.0746652935118435,0.42737326488598165,21055817.689112447,676,1,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Willian Pacho,111923.0,5820000.0,ECU,DF,Paris S-G,Ligue 1,22,2001,23.7,13,0.55,11,0,0,1,0,1,3,0.13,1.0842336606134113,0.536627520564367,174790000.0,15.576810819707621,5820000.000000002,0.4641350210970464,0.0,0.0,0.04219409282700422,0.0,0.04219409282700422,0.5485232067510548,0.12658227848101267,0.2307692307692308,0.0,0.12658227848101267,0.033297099376394544,0.42737326488598165,189513201.53861818,484,0,2.7848101265822787,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nicolas Pallois,45396.01861908456,2360592.7075252132,FRA,DF,Nantes,Ligue 1,36,1987,22.4,11,0.49,11,0,0,0,0,0,1,0.04,1.0842336606134113,0.536627520564367,29610000.0,14.21584865627803,1492329.166331164,0.4910714285714286,0.0,0.0,0.0,0.0,0.0,0.4910714285714286,0.044642857142857144,0.09090909090909091,0.0,0.044642857142857144,0.050399499031785346,0.42737326488598165,32104158.69076311,1296,0,1.6071428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Théo Pellenard,45396.01861908456,2360592.7075252132,FRA,DF,Auxerre,Ligue 1,30,1994,0.5,1,2.0,1,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,19420000.0,14.429157439892847,1847155.4883185527,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09511614254987398,0.42737326488598165,21055817.689112447,900,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Timothee Pembele,15000.0,780000.0,FRA,DF,Le Havre,Ligue 1,21,2002,12.4,12,0.97,9,0,1,0,2,0,1,0.08,1.0842336606134113,0.536627520564367,17870000.0,13.567049198665774,780000.0,0.7258064516129032,0.0,0.08064516129032258,0.0,0.16129032258064516,0.0,0.9677419354838709,0.08064516129032258,0.08333333333333334,0.16129032258064516,0.0,0.04364857302742026,0.42737326488598165,19375255.51516166,441,0,1.6935483870967742,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Faris Pemi Moumbagna,45396.01861908456,2360592.7075252132,CMR,FW,Marseille,Ligue 1,24,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,95420000.0,14.509102775571819,2000890.2721825566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02096929650159879,0.42737326488598165,103457575.8957317,576,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Óscar Perea,45396.01861908456,2360592.7075252132,COL,MF,Strasbourg,Ligue 1,18,2005,0.2,1,6.43,0,0,1,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,33170000.0,13.872905446296306,1059073.943775226,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-5.0,0.03192866879032939,0.42737326488598165,35964030.52254685,324,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Mathias Pereira Lage,30769.0,1600000.0,POR,FW,Brest,Ligue 1,27,1996,17.5,53,3.04,23,15,3,6,5,1,10,0.57,1.0842336606134113,0.536627520564367,27600000.0,14.28551418721001,1600000.000000001,1.3142857142857143,0.8571428571428571,0.17142857142857143,0.34285714285714286,0.2857142857142857,0.05714285714285714,3.0285714285714285,0.5714285714285714,0.18867924528301885,5.0,0.39999999999999997,0.05797101449275366,0.42737326488598165,29924849.03293015,729,1,15.428571428571427,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Lucas Perri,50000.0,2600000.0,BRA,GK,Lyon,Ligue 1,26,1997,33.0,4,0.12,2,2,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,51730000.0,14.77102200299171,2599999.9999999995,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.05026097042335201,0.42737326488598165,56087407.26353177,676,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Gaëtan Perrin,45396.01861908456,2360592.7075252132,FRA,MF,Auxerre,Ligue 1,28,1996,29.9,125,4.18,69,38,8,3,3,4,18,0.6,1.0842336606134113,0.536627520564367,19420000.0,14.763204629279596,2579754.066467347,2.307692307692308,1.2709030100334449,0.26755852842809363,0.10033444816053512,0.10033444816053512,0.13377926421404682,4.1806020066889635,0.6020066889632107,0.144,0.75,0.3344481605351171,0.1328400652145905,0.42737326488598165,21055817.689112447,784,1,16.8561872909699,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Prosper Peter,45396.01861908456,2360592.7075252132,NGA,MF,Angers,Ligue 1,16,2007,0.3,0,0.0,0,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,17980000.0,13.078841308648212,478705.71248928976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026624344409860386,0.42737326488598165,19494521.217829134,256,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Đorđe Petrović,60000.0,3120000.0,SRB,GK,Strasbourg,Ligue 1,24,1999,31.0,2,0.06,2,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,33170000.0,14.953343559785665,3120000.0000000005,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.09406089840217065,0.42737326488598165,35964030.52254685,576,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Tom Pouilly,45396.01861908456,2360592.7075252132,FRA,DF,Lens,Ligue 1,21,2003,3.0,8,2.64,7,0,0,1,0,0,0,0.0,1.0842336606134113,0.536627520564367,38840000.0,13.322669070702261,610888.0949361466,2.3333333333333335,0.0,0.0,0.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.01572832376251665,0.42737326488598165,42111635.378224894,441,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Adrien Rabiot,45396.01861908456,2360592.7075252132,FRA,MF,Marseille,Ligue 1,29,1995,27.6,66,2.39,53,0,5,6,2,0,11,0.4,1.0842336606134113,0.536627520564367,95420000.0,15.26461863008187,4259313.819691956,1.9202898550724636,0.0,0.18115942028985507,0.21739130434782608,0.07246376811594203,0.0,2.391304347826087,0.39855072463768115,0.16666666666666666,0.07246376811594203,0.21739130434782608,0.044637537410311845,0.42737326488598165,103457575.8957317,841,1,11.557971014492754,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Gonçalo Ramos,45396.01861908456,2360592.7075252132,POR,FW,Paris S-G,Ligue 1,23,2001,11.8,30,2.54,23,0,0,5,2,0,6,0.51,1.0842336606134113,0.536627520564367,174790000.0,15.058751886861543,3466832.416878258,1.9491525423728813,0.0,0.0,0.423728813559322,0.1694915254237288,0.0,2.542372881355932,0.5084745762711864,0.2,0.1694915254237288,0.5084745762711864,0.01983427208008615,0.42737326488598165,189513201.53861818,529,0,11.694915254237287,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Lilian Raolisoa,12308.0,640000.0,FRA,DF,Angers,Ligue 1,24,2000,14.6,32,2.19,22,8,2,0,0,0,4,0.27,1.0842336606134113,0.536627520564367,17980000.0,13.369223455335854,639999.9999999998,1.5068493150684932,0.547945205479452,0.136986301369863,0.0,0.0,0.0,2.191780821917808,0.273972602739726,0.125,0.0,0.136986301369863,0.03559510567296995,0.42737326488598165,19494521.217829134,576,0,6.575342465753424,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rayan Raveloson,45396.01861908456,2360592.7075252132,MAD,MF,Auxerre,Ligue 1,27,1997,8.0,17,2.11,12,2,0,2,1,0,0,0.0,1.0842336606134113,0.536627520564367,19420000.0,14.263377340843352,1564970.200941799,1.5,0.25,0.0,0.25,0.125,0.0,2.125,0.0,0.0,0.125,0.0,0.08058548923490211,0.42737326488598165,21055817.689112447,729,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Guillaume Restes,19231.0,1000000.0,FRA,GK,Toulouse,Ligue 1,19,2005,28.3,3,0.11,3,0,0,0,0,0,1,0.04,1.0842336606134113,0.536627520564367,21600000.0,13.815510557964274,999999.9999999995,0.10600706713780919,0.0,0.0,0.0,0.0,0.0,0.10600706713780919,0.0353356890459364,0.3333333333333333,0.0,0.0353356890459364,0.04629629629629627,0.42737326488598165,23419447.069249686,361,0,0.6713780918727915,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Alexsandro Ribeiro,41923.0,2180000.0,BRA,DF,Lille,Ligue 1,24,1999,30.0,40,1.33,32,2,0,4,0,2,4,0.13,1.0842336606134113,0.536627520564367,47790000.0,14.594835434765272,2180000.0000000014,1.0666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,1.3333333333333333,0.13333333333333333,0.1,0.0,0.13333333333333333,0.045616237706633214,0.42737326488598165,51815526.64071493,576,0,3.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Alejandro Rodriguez,45396.01861908456,2360592.7075252132,POR,MF,Lyon,Ligue 1,16,2008,0.2,0,0.0,0,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,51730000.0,12.906232065177145,402814.7529613864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007786869378723881,0.42737326488598165,56087407.26353177,256,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Valentin Rongier,76923.0,4000000.0,FRA,MF,Marseille,Ligue 1,29,1994,17.4,35,2.02,29,0,0,3,1,2,6,0.35,1.0842336606134113,0.536627520564367,95420000.0,15.201804919084164,3999999.9999999986,1.6666666666666667,0.0,0.0,0.1724137931034483,0.0574712643678161,0.1149425287356322,2.0114942528735633,0.3448275862068966,0.17142857142857143,0.5,0.3448275862068966,0.0419199329281073,0.42737326488598165,103457575.8957317,841,1,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Pablo Rosario,45396.01861908456,2360592.7075252132,DOM,MF,Nice,Ligue 1,27,1997,19.7,35,1.78,30,0,1,1,0,3,2,0.1,1.0842336606134113,0.536627520564367,59500000.0,14.263377340843352,1564970.200941799,1.5228426395939088,0.0,0.050761421319796954,0.050761421319796954,0.0,0.15228426395939088,1.7766497461928934,0.10152284263959391,0.05714285714285714,0.0,0.050761421319796954,0.02630202018389578,0.42737326488598165,64511902.806497976,729,1,2.7411167512690353,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Anthony Rouault,35000.0,1820000.0,FRA,DF,Rennes,Ligue 1,23,2001,10.8,10,0.93,9,0,0,0,0,1,0,0.0,1.0842336606134113,0.536627520564367,53280000.0,14.414347059052979,1820000.0000000012,0.8333333333333333,0.0,0.0,0.0,0.0,0.09259259259259259,0.9259259259259258,0.0,0.0,0.0,0.0,0.03415915915915918,0.42737326488598165,57767969.43748256,529,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jonathan Rowe,45396.01861908456,2360592.7075252132,ENG,FW,Marseille,Ligue 1,21,2003,9.0,38,4.24,20,2,8,6,2,0,7,0.78,1.0842336606134113,0.536627520564367,95420000.0,14.94618292596866,3097738.620405054,2.2222222222222223,0.2222222222222222,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.0,4.222222222222222,0.7777777777777778,0.18421052631578946,0.2222222222222222,-0.11111111111111105,0.03246424879904689,0.42737326488598165,103457575.8957317,441,0,16.333333333333332,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Fabián Ruiz Peña,45396.01861908456,2360592.7075252132,ESP,MF,Paris S-G,Ligue 1,28,1996,21.4,89,4.16,79,0,2,6,0,2,14,0.65,1.0842336606134113,0.536627520564367,174790000.0,15.35362133105659,4655786.120672326,3.6915887850467293,0.0,0.09345794392523366,0.28037383177570097,0.0,0.09345794392523366,4.158878504672898,0.6542056074766356,0.15730337078651685,0.0,0.5607476635514019,0.026636455865165772,0.42737326488598165,189513201.53861818,784,1,18.317757009345797,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Gerónimo Rulli,52500.0,2730000.0,ARG,GK,Marseille,Ligue 1,32,1992,34.0,8,0.24,7,0,0,0,0,1,2,0.06,1.0842336606134113,0.536627520564367,95420000.0,14.819812167161142,2730000.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.029411764705882353,0.23529411764705882,0.058823529411764705,0.25,0.0,0.058823529411764705,0.02861035422343324,0.42737326488598165,103457575.8957317,1024,0,1.8823529411764706,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Mathew Ryan,31923.0,1660000.0,AUS,GK,Lens,Ligue 1,32,1992,14.0,4,0.29,3,1,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,38840000.0,14.322328160332725,1659999.9999999993,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.042739443872296584,0.42737326488598165,42111635.378224894,1024,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Emmanuel Sabbi,45396.01861908456,2360592.7075252132,USA,FW,Le Havre,Ligue 1,26,1997,7.3,20,2.76,10,0,4,2,3,1,2,0.28,1.0842336606134113,0.536627520564367,17870000.0,14.139715244596285,1382930.3455061319,1.36986301369863,0.0,0.547945205479452,0.273972602739726,0.4109589041095891,0.136986301369863,2.73972602739726,0.273972602739726,0.1,3.0000000000000004,-0.273972602739726,0.07738837971494862,0.42737326488598165,19375255.51516166,676,1,7.123287671232877,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Matvei Safonov,70000.0,3640000.0,RUS,GK,Paris S-G,Ligue 1,25,1999,9.8,0,0.0,0,0,0,0,0,0,0,0.0,1.0842336606134113,0.536627520564367,174790000.0,15.107494239612924,3640000.000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020824989987985598,0.42737326488598165,189513201.53861818,625,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Osame Sahraoui,26154.0,1360000.0,MAR,FW,Lille,Ligue 1,23,2001,14.4,67,4.66,57,1,5,3,1,0,6,0.42,1.0842336606134113,0.536627520564367,47790000.0,14.122995257712235,1360000.0000000005,3.958333333333333,0.06944444444444445,0.3472222222222222,0.20833333333333331,0.06944444444444445,0.0,4.652777777777778,0.41666666666666663,0.08955223880597014,0.06944444444444445,0.06944444444444442,0.028457836367440897,0.42737326488598165,51815526.64071493,529,0,9.583333333333332,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Wesley Saïd,38462.0,2000000.0,FRA,FW,Lens,Ligue 1,29,1995,10.1,27,2.69,18,0,5,1,2,1,0,0.0,1.0842336606134113,0.536627520564367,38840000.0,14.508657738524219,1999999.9999999993,1.7821782178217822,0.0,0.49504950495049505,0.09900990099009901,0.19801980198019803,0.09900990099009901,2.6732673267326734,0.0,0.0,2.0,-0.49504950495049505,0.05149330587023685,0.42737326488598165,42111635.378224894,841,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Ibrahim Salah,45396.01861908456,2360592.7075252132,MAR,FW,Brest,Ligue 1,22,2001,4.0,11,2.76,8,0,2,1,0,0,2,0.5,1.0842336606134113,0.536627520564367,27600000.0,13.858775356140441,1044214.3643038888,2.0,0.0,0.5,0.25,0.0,0.0,2.75,0.5,0.18181818181818182,0.0,0.0,0.0378338537791264,0.42737326488598165,29924849.03293015,484,0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
